OrderNumber,OrderDate,Customer Name Index,Channel,Currency Code,Warehouse Code,Delivery Region Index,Product Description Index,Order Quantity,Unit Price,Line Total,Total Unit Cost,,
SO - 0010031,1/20/2017,88,Distributor,GBP,NXH382,76,13,9,"2,613.00","23,517.00","1,541.67",,
SO - 0010491,1/20/2017,76,Wholesale,GBP,AXW291,18,16,11,"1,105.50","12,160.50",762.80,,
SO - 0001371,1/21/2017,6,Wholesale,GBP,GUT930,33,17,7,"1,835.80","12,850.60","1,468.64",,
SO - 0001703,1/21/2017,167,Wholesale,GBP,GUT930,21,15,7,"5,514.10","38,598.70","4,356.14",,
SO - 0003279,1/21/2017,50,Distributor,GBP,GUT930,54,6,11,"5,433.70","59,770.70","3,097.21",,
SO - 0004474,1/21/2017,89,Wholesale,GBP,GUT930,52,13,11,"1,125.60","12,381.60",742.90,,
SO - 0006555,1/21/2017,114,Distributor,GBP,GUT930,39,15,11,"3,939.60","43,335.60","3,269.87",,
SO - 0008419,1/21/2017,49,Wholesale,GBP,GUT930,73,17,9,"1,038.50","9,346.50",498.48,,
SO - 0003028,1/22/2017,21,Distributor,GBP,GUT930,54,2,11,"1,755.40","19,309.40","1,176.12",,
SO - 0004171,1/22/2017,141,Wholesale,GBP,GUT930,30,26,5,"1,078.70","5,393.50",841.39,,
SO - 0006166,1/22/2017,111,Wholesale,GBP,GUT930,14,2,9,"6,458.80","58,129.20","5,489.98",,
SO - 0006226,1/22/2017,154,Wholesale,GBP,GUT930,73,15,9,"1,125.60","10,130.40",810.43,,
SO - 0006465,1/22/2017,42,Export,GBP,GUT930,72,1,8,"3,999.90","31,999.20","2,159.95",,
SO - 0007916,1/22/2017,99,Wholesale,GBP,GUT930,13,26,5,180.90,904.50,110.35,,
SO - 0008157,1/22/2017,106,Wholesale,GBP,GUT930,11,26,7,"3,859.20","27,014.40","1,891.01",,
SO - 0010108,1/22/2017,38,Wholesale,GBP,GUT930,74,2,5,201.00,"1,005.00",158.79,,
SO - 0001631,1/23/2017,159,Wholesale,GBP,GUT930,3,18,8,"3,919.50","31,356.00","2,900.43",,
SO - 0003511,1/23/2017,87,Wholesale,GBP,GUT930,16,14,8,683.40,"5,467.20",369.04,,
SO - 0003990,1/23/2017,83,Distributor,GBP,GUT930,37,26,10,"1,112.20","11,122.00",589.47,,
SO - 0004173,1/23/2017,121,Distributor,GBP,GUT930,23,1,10,247.90,"2,479.00",203.28,,
SO - 0007685,1/23/2017,91,Distributor,GBP,GUT930,62,26,8,"1,078.70","8,629.60",798.24,,
SO - 0008023,1/23/2017,26,Distributor,GBP,GUT930,79,22,8,"2,921.20","23,369.60","1,606.66",,
SO - 0001504,1/24/2017,143,Wholesale,GBP,GUT930,49,23,11,"2,519.20","27,711.20","1,184.02",,
SO - 0002485,1/24/2017,54,Distributor,GBP,GUT930,84,24,9,"2,914.50","26,230.50","2,389.89",,
SO - 0002836,1/24/2017,19,Distributor,GBP,GUT930,56,7,6,"6,472.20","38,833.20","3,236.10",,
SO - 0004184,1/24/2017,107,Wholesale,GBP,GUT930,31,6,5,"1,969.80","9,849.00",827.32,,
SO - 0004656,1/24/2017,49,Wholesale,GBP,GUT930,80,1,6,"3,919.50","23,517.00","2,430.09",,
SO - 0005264,1/24/2017,164,Distributor,GBP,GUT930,66,5,6,824.10,"4,944.60",354.36,,
SO - 0007265,1/24/2017,69,Export,GBP,GUT930,72,16,8,837.50,"6,700.00",452.25,,
SO - 0007697,1/24/2017,126,Wholesale,GBP,GUT930,57,24,12,"3,470.60","41,647.20","2,221.18",,
SO - 0009186,1/24/2017,74,Wholesale,GBP,NXH382,80,19,9,"1,266.30","11,396.70",835.76,,
SO - 0003540,1/25/2017,25,Export,GBP,GUT930,31,4,5,"1,078.70","5,393.50",528.56,,
SO - 0004133,1/25/2017,129,Distributor,GBP,GUT930,79,15,5,"1,728.60","8,643.00","1,123.59",,
SO - 0004391,1/25/2017,141,Distributor,GBP,GUT930,4,25,7,"3,484.00","24,388.00","1,637.48",,
SO - 0004928,1/25/2017,124,Wholesale,GBP,GUT930,62,15,12,"2,532.60","30,391.20","1,063.69",,
SO - 0009801,1/25/2017,51,Distributor,GBP,GUT930,71,25,10,"1,996.60","19,966.00","1,078.16",,
SO - 0009599,1/25/2017,42,Export,GBP,GUT930,30,1,8,"3,999.90","31,999.20","2,159.95",,
SO - 000857,1/26/2017,78,Wholesale,GBP,GUT930,41,15,8,"3,979.80","31,838.40","3,223.64",,
SO - 0002335,1/26/2017,83,Wholesale,GBP,GUT930,51,25,5,676.70,"3,383.50",311.28,,
SO - 0003139,1/26/2017,37,Distributor,GBP,GUT930,54,19,10,"3,591.20","35,912.00","2,729.31",,
SO - 0005822,1/26/2017,137,Wholesale,GBP,GUT930,74,14,9,"1,045.20","9,406.80",888.42,,
SO - 0007056,1/26/2017,39,Wholesale,GBP,GUT930,8,6,9,"1,762.10","15,858.90","1,145.37",,
SO - 0009807,1/26/2017,1,Wholesale,GBP,AXW291,32,9,5,"2,599.60","12,998.00","1,637.75",,
SO - 0008588,1/26/2017,125,Wholesale,GBP,AXW291,53,4,7,"1,051.90","7,363.30",736.33,,
SO - 0003916,1/27/2017,73,Wholesale,GBP,GUT930,84,21,8,"2,432.10","19,456.80","1,897.04",,
SO - 0006879,1/27/2017,137,Wholesale,GBP,GUT930,22,3,6,797.30,"4,783.80",422.57,,
SO - 0007025,1/27/2017,60,Export,GBP,GUT930,17,25,9,"2,485.70","22,371.30","1,043.99",,
SO - 0001365,1/28/2017,12,Wholesale,GBP,GUT930,8,13,8,978.20,"7,825.60",665.18,,
SO - 0003016,1/28/2017,10,Distributor,GBP,GUT930,81,5,11,"3,993.20","43,925.20","2,954.97",,
SO - 0003682,1/28/2017,64,Wholesale,GBP,GUT930,30,19,10,951.40,"9,514.00",627.92,,
SO - 0006362,1/28/2017,19,Distributor,GBP,GUT930,17,25,6,"5,386.80","32,320.80","3,070.48",,
SO - 0006785,1/28/2017,164,Wholesale,GBP,GUT930,1,30,10,"1,273.00","12,730.00",801.99,,
SO - 0006802,1/28/2017,13,Wholesale,GBP,GUT930,9,27,10,"1,226.10","12,261.00",895.05,,
SO - 0010358,1/28/2017,51,Wholesale,GBP,GUT930,57,2,8,"2,472.30","19,778.40","1,013.64",,
SO - 0008715,1/28/2017,2,Wholesale,GBP,NXH382,82,10,6,"1,855.90","11,135.40",816.60,,
SO - 0009786,1/28/2017,29,Distributor,GBP,AXW291,82,5,8,837.50,"6,700.00",469.00,,
SO - 0001670,1/29/2017,57,Distributor,GBP,GUT930,35,13,6,"2,405.30","14,431.80","1,828.03",,
SO - 0002965,1/29/2017,146,Wholesale,GBP,GUT930,1,18,6,167.50,"1,005.00",110.55,,
SO - 0005990,1/29/2017,92,Wholesale,GBP,GUT930,83,22,9,227.80,"2,050.20",150.35,,
SO - 0006798,1/29/2017,124,Wholesale,GBP,GUT930,70,10,7,"1,018.40","7,128.80",855.46,,
SO - 0007132,1/29/2017,74,Distributor,GBP,GUT930,26,4,9,"3,979.80","35,818.20","1,830.71",,
SO - 0010713,1/29/2017,107,Wholesale,GBP,AXW291,26,17,12,931.30,"11,175.60",651.91,,
SO - 0010072,1/29/2017,158,Wholesale,GBP,GUT930,49,26,8,"3,296.40","26,371.20","1,911.91",,
SO - 000547,1/30/2017,96,Wholesale,GBP,GUT930,15,13,11,"1,051.90","11,570.90",736.33,,
SO - 000674,1/30/2017,34,Wholesale,GBP,GUT930,41,26,6,"3,886.00","23,316.00","2,176.16",,
SO - 0001083,1/30/2017,171,Export,GBP,GUT930,31,4,6,"1,842.50","11,055.00",976.53,,
SO - 0002036,1/30/2017,11,Wholesale,GBP,GUT930,44,24,9,"1,983.20","17,848.80","1,170.09",,
SO - 0005180,1/30/2017,153,Distributor,GBP,GUT930,51,15,9,"2,693.40","24,240.60","2,289.39",,
SO - 0005526,1/30/2017,95,Export,GBP,GUT930,41,7,11,"1,051.90","11,570.90",631.14,,
SO - 0006908,1/30/2017,80,Distributor,GBP,GUT930,5,14,6,"2,485.70","14,914.20","1,715.13",,
SO - 0006975,1/30/2017,1,Wholesale,GBP,GUT930,47,17,12,683.40,"8,200.80",492.05,,
SO - 0010540,1/30/2017,164,Wholesale,GBP,AXW291,46,16,10,"1,708.50","17,085.00","1,008.02",,
SO - 0010488,1/30/2017,8,Distributor,GBP,GUT930,76,14,6,"3,845.80","23,074.80","2,845.89",,
SO - 000543,1/31/2017,76,Wholesale,GBP,GUT930,36,22,6,"1,145.70","6,874.20",607.22,,
SO - 0001057,1/31/2017,96,Export,GBP,GUT930,36,10,12,"2,224.40","26,692.80","1,890.74",,
SO - 0001198,1/31/2017,104,Wholesale,GBP,GUT930,4,4,6,"3,993.20","23,959.20","3,314.36",,
SO - 0001796,1/31/2017,92,Wholesale,GBP,GUT930,81,3,9,"1,721.90","15,497.10","1,360.30",,
SO - 0002968,1/31/2017,174,Wholesale,GBP,GUT930,8,26,9,"3,912.80","35,215.20","3,091.11",,
SO - 0003499,1/31/2017,10,Export,GBP,GUT930,76,28,5,"1,172.50","5,862.50",914.55,,
SO - 0004515,1/31/2017,3,Export,GBP,GUT930,55,25,11,201.00,"2,211.00",88.44,,
SO - 0004680,1/31/2017,7,Wholesale,GBP,GUT930,73,21,11,"1,125.60","12,381.60",607.82,,
SO - 0007018,1/31/2017,145,Wholesale,GBP,GUT930,46,28,11,180.90,"1,989.90",74.17,,
SO - 0007213,1/31/2017,86,Wholesale,GBP,GUT930,48,6,12,844.20,"10,130.40",379.89,,
SO - 0007977,1/31/2017,6,Distributor,GBP,GUT930,56,18,10,"2,854.20","28,542.00","2,197.73",,
SO - 0008056,1/31/2017,20,Wholesale,GBP,GUT930,20,16,12,"1,909.50","22,914.00",916.56,,
SO - 0001626,2/1/2017,21,Wholesale,GBP,GUT930,77,2,6,"1,165.80","6,994.80",734.45,,
SO - 0004665,2/1/2017,115,Distributor,GBP,GUT930,77,2,9,"2,680.00","24,120.00","1,688.40",,
SO - 0006953,2/1/2017,67,Distributor,GBP,GUT930,4,23,5,"1,005.00","5,025.00",592.95,,
SO - 0007147,2/1/2017,157,Wholesale,GBP,GUT930,7,26,6,"6,391.80","38,350.80","4,218.59",,
SO - 0010712,2/1/2017,153,Distributor,GBP,GUT930,16,26,9,951.40,"8,562.60",704.04,,
SO - 0010064,2/1/2017,168,Distributor,GBP,AXW291,22,25,7,"2,592.90","18,150.30","1,089.02",,
SO - 000145,2/2/2017,90,Export,GBP,GUT930,7,13,9,"3,865.90","34,793.10","2,164.90",,
SO - 000475,2/2/2017,88,Wholesale,GBP,GUT930,12,5,12,964.80,"11,577.60",694.66,,
SO - 000932,2/2/2017,172,Export,GBP,GUT930,28,12,9,247.90,"2,231.10",131.39,,
SO - 0002286,2/2/2017,170,Wholesale,GBP,GUT930,8,12,5,221.10,"1,105.50",95.07,,
SO - 0003738,2/2/2017,17,Export,GBP,GUT930,49,24,8,"3,001.60","24,012.80","2,341.25",,
SO - 0004236,2/2/2017,57,Wholesale,GBP,GUT930,5,2,12,"2,613.00","31,356.00","1,097.46",,
SO - 0004356,2/2/2017,114,Distributor,GBP,GUT930,32,4,5,"3,470.60","17,353.00","2,151.77",,
SO - 0004785,2/2/2017,72,Wholesale,GBP,GUT930,15,3,12,201.00,"2,412.00",90.45,,
SO - 0005814,2/2/2017,82,Distributor,GBP,GUT930,41,26,9,"5,226.00","47,034.00","4,442.10",,
SO - 0007364,2/2/2017,104,Wholesale,GBP,GUT930,37,25,8,"4,006.60","32,052.80","2,323.83",,
SO - 000635,2/3/2017,108,Wholesale,GBP,GUT930,28,3,10,"1,005.00","10,050.00",703.50,,
SO - 000909,2/3/2017,80,Wholesale,GBP,GUT930,27,14,7,"1,748.70","12,240.90","1,171.63",,
SO - 0003572,2/3/2017,129,Wholesale,GBP,GUT930,2,20,7,180.90,"1,266.30",79.60,,
SO - 0007493,2/3/2017,94,Wholesale,GBP,GUT930,27,18,8,"2,351.70","18,813.60","1,293.44",,
SO - 0010542,2/3/2017,134,Wholesale,GBP,FLR025,21,19,12,"5,540.90","66,490.80","2,659.63",,
SO - 0010557,2/3/2017,79,Distributor,GBP,AXW291,79,8,7,857.60,"6,003.20",445.95,,
SO - 0009572,2/3/2017,137,Wholesale,GBP,GUT930,57,5,10,924.60,"9,246.00",453.05,,
SO - 0001979,2/4/2017,51,Distributor,GBP,GUT930,52,2,12,"1,835.80","22,029.60","1,193.27",,
SO - 0004738,2/4/2017,70,Wholesale,GBP,GUT930,62,20,7,837.50,"5,862.50",644.88,,
SO - 0005017,2/4/2017,153,Wholesale,GBP,GUT930,17,15,7,"1,728.60","12,100.20","1,400.17",,
SO - 0005505,2/4/2017,56,Wholesale,GBP,GUT930,55,21,6,"1,802.30","10,813.80","1,315.68",,
SO - 0005617,2/4/2017,147,Wholesale,GBP,GUT930,6,25,8,"6,157.30","49,258.40","4,617.98",,
SO - 0006264,2/4/2017,4,Export,GBP,GUT930,5,3,9,"2,425.40","21,828.60","1,115.68",,
SO - 0006420,2/4/2017,83,Distributor,GBP,GUT930,33,6,11,"1,065.30","11,718.30",511.34,,
SO - 0007016,2/4/2017,135,Export,GBP,GUT930,46,3,11,"1,098.80","12,086.80",813.11,,
SO - 0007544,2/4/2017,155,Wholesale,GBP,GUT930,49,13,8,683.40,"5,467.20",444.21,,
SO - 0009631,2/4/2017,90,Wholesale,GBP,AXW291,25,13,11,"1,842.50","20,267.50",810.70,,
SO - 000910,2/5/2017,90,Export,GBP,GUT930,10,26,9,"1,822.40","16,401.60","1,202.78",,
SO - 0003050,2/5/2017,102,Wholesale,GBP,GUT930,54,10,10,227.80,"2,278.00",123.01,,
SO - 0003164,2/5/2017,73,Wholesale,GBP,GUT930,9,20,9,884.40,"7,959.60",353.76,,
SO - 0003290,2/5/2017,26,Export,GBP,GUT930,70,29,9,"1,058.60","9,527.40",561.06,,
SO - 0004441,2/5/2017,124,Wholesale,GBP,GUT930,31,17,6,"1,078.70","6,472.20",506.99,,
SO - 0005282,2/5/2017,72,Wholesale,GBP,GUT930,5,21,5,"5,272.90","26,364.50","2,267.35",,
SO - 0005686,2/5/2017,106,Wholesale,GBP,GUT930,26,12,8,"3,819.00","30,552.00","2,253.21",,
SO - 0005725,2/5/2017,53,Wholesale,GBP,GUT930,63,27,8,857.60,"6,860.80",360.19,,
SO - 0006926,2/5/2017,168,Wholesale,GBP,GUT930,14,2,11,"2,331.60","25,647.60","1,725.38",,
SO - 0001655,2/6/2017,22,Distributor,GBP,GUT930,8,25,10,"1,105.50","11,055.00",563.81,,
SO - 0004722,2/6/2017,84,Distributor,GBP,GUT930,30,12,6,"1,045.20","6,271.20",867.52,,
SO - 0006730,2/6/2017,13,Wholesale,GBP,GUT930,48,15,11,"2,452.20","26,974.20","1,029.92",,
SO - 0008127,2/6/2017,90,Distributor,GBP,GUT930,63,1,5,"1,105.50","5,527.50",718.58,,
SO - 0010622,2/6/2017,27,Wholesale,GBP,AXW291,13,15,10,877.70,"8,777.00",561.73,,
SO - 000709,2/7/2017,92,Distributor,GBP,GUT930,50,19,9,"3,979.80","35,818.20","1,989.90",,
SO - 0001003,2/7/2017,103,Distributor,GBP,GUT930,27,26,5,"6,512.40","32,562.00","5,144.80",,
SO - 0001829,2/7/2017,81,Export,GBP,GUT930,35,3,6,"3,912.80","23,476.80","2,347.68",,
SO - 0002112,2/7/2017,167,Wholesale,GBP,GUT930,61,26,10,254.60,"2,546.00",104.39,,
SO - 0002622,2/7/2017,134,Wholesale,GBP,GUT930,78,4,8,"5,319.80","42,558.40","2,766.30",,
SO - 0003001,2/7/2017,34,Wholesale,GBP,GUT930,22,28,12,"2,418.70","29,024.40","1,427.03",,
SO - 0003675,2/7/2017,66,Distributor,GBP,GUT930,44,20,9,"3,108.80","27,979.20","2,549.22",,
SO - 0004840,2/7/2017,29,Wholesale,GBP,GUT930,76,25,6,"3,892.70","23,356.20","1,712.79",,
SO - 0005183,2/7/2017,28,Export,GBP,GUT930,19,6,9,"3,484.00","31,356.00","2,891.72",,
SO - 0010514,2/7/2017,107,Wholesale,GBP,NXH382,14,25,10,"1,112.20","11,122.00",600.59,,
SO - 0010258,2/7/2017,8,Export,GBP,AXW291,36,20,11,"3,490.70","38,397.70","1,815.16",,
SO - 0009781,2/7/2017,78,Wholesale,GBP,AXW291,17,15,9,"6,170.70","55,536.30","3,455.59",,
SO - 000103,2/8/2017,8,Export,GBP,GUT930,77,14,10,"1,775.50","17,755.00",781.22,,
SO - 0001112,2/8/2017,78,Distributor,GBP,GUT930,5,11,6,"6,505.70","39,034.20","5,399.73",,
SO - 0001416,2/8/2017,161,Export,GBP,GUT930,56,25,6,"5,205.90","31,235.40","4,372.96",,
SO - 0002855,2/8/2017,73,Export,GBP,GUT930,53,26,11,"5,165.70","56,822.70","2,996.11",,
SO - 0003446,2/8/2017,144,Wholesale,GBP,GUT930,38,16,8,"2,445.50","19,564.00","1,760.76",,
SO - 0004461,2/8/2017,67,Wholesale,GBP,GUT930,49,26,11,"2,438.80","26,826.80","1,414.50",,
SO - 0004878,2/8/2017,80,Export,GBP,GUT930,33,15,8,"6,204.20","49,633.60","3,226.18",,
SO - 0006816,2/8/2017,54,Wholesale,GBP,GUT930,13,12,11,261.30,"2,874.30",125.42,,
SO - 0007218,2/8/2017,39,Wholesale,GBP,GUT930,2,3,6,"1,855.90","11,135.40","1,429.04",,
SO - 0007385,2/8/2017,136,Wholesale,GBP,GUT930,77,11,10,"2,271.30","22,713.00","1,748.90",,
SO - 0008478,2/8/2017,9,Distributor,GBP,AXW291,56,25,12,"3,919.50","47,034.00","2,273.31",,
SO - 0010615,2/8/2017,53,Distributor,GBP,AXW291,5,25,9,"3,953.00","35,577.00","3,360.05",,
SO - 0009530,2/8/2017,134,Wholesale,GBP,FLR025,36,26,6,"5,038.40","30,230.40","3,375.73",,
SO - 000676,2/9/2017,28,Wholesale,GBP,GUT930,36,6,5,"5,815.60","29,078.00","4,419.86",,
SO - 0001896,2/9/2017,126,Wholesale,GBP,GUT930,13,14,8,254.60,"2,036.80",134.94,,
SO - 0002918,2/9/2017,63,Wholesale,GBP,GUT930,31,26,7,"3,859.20","27,014.40","1,736.64",,
SO - 0006986,2/9/2017,137,Wholesale,GBP,GUT930,59,10,10,207.70,"2,077.00",139.16,,
SO - 0010314,2/9/2017,128,Wholesale,GBP,FLR025,34,20,7,"1,051.90","7,363.30",841.52,,
SO - 0010733,2/9/2017,73,Wholesale,GBP,NXH382,68,24,9,958.10,"8,622.90",603.60,,
SO - 000486,2/10/2017,156,Wholesale,GBP,GUT930,4,13,5,837.50,"4,187.50",469.00,,
SO - 000597,2/10/2017,29,Wholesale,GBP,GUT930,32,13,10,"5,487.30","54,873.00","3,127.76",,
SO - 0001390,2/10/2017,65,Wholesale,GBP,GUT930,11,14,5,"1,835.80","9,179.00",789.39,,
SO - 0002219,2/10/2017,128,Export,GBP,GUT930,19,6,5,"5,641.40","28,207.00","4,456.71",,
SO - 0002586,2/10/2017,155,Wholesale,GBP,GUT930,53,25,12,"1,092.10","13,105.20",611.58,,
SO - 0002707,2/10/2017,40,Wholesale,GBP,GUT930,52,25,9,"2,572.80","23,155.20","1,955.33",,
SO - 0002830,2/10/2017,167,Distributor,GBP,GUT930,53,26,5,"1,762.10","8,810.50","1,339.20",,
SO - 0005219,2/10/2017,162,Distributor,GBP,GUT930,18,25,11,"3,999.90","43,998.90","3,119.92",,
SO - 0005640,2/10/2017,109,Wholesale,GBP,GUT930,52,25,5,"1,125.60","5,628.00",630.34,,
SO - 0006067,2/10/2017,100,Distributor,GBP,GUT930,66,18,8,"3,946.30","31,570.40","1,933.69",,
SO - 0009176,2/10/2017,51,Export,GBP,GUT930,64,12,9,"1,159.10","10,431.90",475.23,,
SO - 000527,2/11/2017,34,Wholesale,GBP,GUT930,26,19,7,"3,001.60","21,011.20","1,650.88",,
SO - 0003504,2/11/2017,19,Wholesale,GBP,GUT930,77,3,8,"2,720.20","21,761.60","1,441.71",,
SO - 0004779,2/11/2017,167,Wholesale,GBP,GUT930,29,6,10,"3,946.30","39,463.00","2,525.63",,
SO - 0007934,2/11/2017,69,Wholesale,GBP,GUT930,58,13,12,991.60,"11,899.20",614.79,,
SO - 0009220,2/11/2017,112,Distributor,GBP,AXW291,66,20,12,"3,966.40","47,596.80","1,705.55",,
SO - 0010533,2/11/2017,62,Wholesale,GBP,AXW291,52,9,8,"2,499.10","19,992.80","1,499.46",,
SO - 000584,2/12/2017,109,Export,GBP,GUT930,73,18,11,"5,835.70","64,192.70","3,968.28",,
SO - 000661,2/12/2017,27,Wholesale,GBP,GUT930,35,18,5,187.60,938.00,75.04,,
SO - 000782,2/12/2017,79,Wholesale,GBP,GUT930,73,8,10,"3,644.80","36,448.00","1,968.19",,
SO - 0001746,2/12/2017,138,Wholesale,GBP,GUT930,53,25,6,"2,485.70","14,914.20","1,267.71",,
SO - 0003657,2/12/2017,101,Distributor,GBP,GUT930,69,13,5,180.90,904.50,72.36,,
SO - 0004185,2/12/2017,95,Distributor,GBP,GUT930,6,13,6,"3,932.90","23,597.40","1,612.49",,
SO - 0004390,2/12/2017,36,Export,GBP,GUT930,75,16,6,"5,929.50","35,577.00","4,209.95",,
SO - 0005182,2/12/2017,85,Distributor,GBP,GUT930,35,15,8,"1,212.70","9,701.60",557.84,,
SO - 0005466,2/12/2017,70,Wholesale,GBP,GUT930,13,23,5,167.50,837.50,72.03,,
SO - 0007333,2/12/2017,114,Distributor,GBP,GUT930,33,26,6,"1,038.50","6,231.00",768.49,,
SO - 0007806,2/12/2017,94,Wholesale,GBP,GUT930,30,26,5,"1,125.60","5,628.00",562.80,,
SO - 000168,2/13/2017,119,Wholesale,GBP,GUT930,78,13,11,241.20,"2,653.20",132.66,,
SO - 0001148,2/13/2017,168,Wholesale,GBP,GUT930,65,25,8,770.50,"6,164.00",554.76,,
SO - 0003377,2/13/2017,19,Wholesale,GBP,GUT930,76,25,8,"1,045.20","8,361.60",857.06,,
SO - 0004307,2/13/2017,46,Distributor,GBP,GUT930,55,14,6,"5,360.00","32,160.00","3,644.80",,
SO - 0009562,2/13/2017,81,Export,GBP,AXW291,44,4,12,"2,934.60","35,215.20","1,437.95",,
SO - 0010060,2/13/2017,168,Wholesale,GBP,GUT930,49,2,11,"2,331.60","25,647.60","1,725.38",,
SO - 000842,2/14/2017,13,Wholesale,GBP,GUT930,46,25,12,"2,251.20","27,014.40",968.02,,
SO - 0001427,2/14/2017,124,Wholesale,GBP,GUT930,67,15,8,"2,499.10","19,992.80","1,399.50",,
SO - 0003565,2/14/2017,159,Distributor,GBP,GUT930,61,5,11,877.70,"9,654.70",623.17,,
SO - 0004796,2/14/2017,7,Wholesale,GBP,GUT930,23,9,9,"2,572.80","23,155.20","1,878.14",,
SO - 0005146,2/14/2017,141,Wholesale,GBP,GUT930,56,29,5,971.50,"4,857.50",806.35,,
SO - 0005604,2/14/2017,35,Distributor,GBP,GUT930,52,25,8,"3,859.20","30,873.60","2,045.38",,
SO - 0006195,2/14/2017,17,Wholesale,GBP,GUT930,66,29,10,"1,815.70","18,157.00","1,398.09",,
SO - 0008908,2/14/2017,151,Wholesale,GBP,NXH382,38,14,7,214.40,"1,500.80",122.21,,
SO - 000322,2/15/2017,122,Wholesale,GBP,GUT930,26,19,11,"2,412.00","26,532.00","1,013.04",,
SO - 0002108,2/15/2017,54,Wholesale,GBP,GUT930,18,26,8,"3,932.90","31,463.20","2,359.74",,
SO - 0002853,2/15/2017,53,Wholesale,GBP,GUT930,41,14,8,"2,653.20","21,225.60","1,830.71",,
SO - 0006755,2/15/2017,87,Wholesale,GBP,GUT930,1,25,7,"1,139.00","7,973.00",706.18,,
SO - 0007327,2/15/2017,13,Wholesale,GBP,GUT930,51,25,9,817.40,"7,356.60",678.44,,
SO - 0009009,2/15/2017,11,Wholesale,GBP,GUT930,47,15,5,"2,378.50","11,892.50","1,902.80",,
SO - 0008572,2/15/2017,95,Distributor,GBP,AXW291,49,25,6,944.70,"5,668.20",699.08,,
SO - 0001146,2/16/2017,4,Wholesale,GBP,GUT930,66,19,10,"5,118.80","51,188.00","2,457.02",,
SO - 0002499,2/16/2017,23,Wholesale,GBP,GUT930,52,16,10,"1,092.10","10,921.00",917.36,,
SO - 0002719,2/16/2017,61,Distributor,GBP,GUT930,61,5,9,"3,979.80","35,818.20","3,024.65",,
SO - 0002886,2/16/2017,7,Export,GBP,GUT930,35,26,6,"2,760.40","16,562.40","2,153.11",,
SO - 0003720,2/16/2017,4,Export,GBP,GUT930,41,27,7,"2,345.00","16,415.00","1,664.95",,
SO - 0004186,2/16/2017,146,Wholesale,GBP,GUT930,28,1,10,"1,185.90","11,859.00",723.40,,
SO - 0006095,2/16/2017,26,Wholesale,GBP,GUT930,3,21,7,783.90,"5,487.30",642.80,,
SO - 0007705,2/16/2017,170,Export,GBP,GUT930,26,22,9,221.10,"1,989.90",139.29,,
SO - 0010605,2/16/2017,22,Wholesale,GBP,NXH382,1,5,5,"1,065.30","5,326.50",543.30,,
SO - 000441,2/17/2017,28,Distributor,GBP,GUT930,64,11,10,964.80,"9,648.00",492.05,,
SO - 0001131,2/17/2017,19,Wholesale,GBP,GUT930,65,2,9,"3,269.60","29,426.40","2,059.85",,
SO - 0003686,2/17/2017,121,Distributor,GBP,GUT930,12,4,6,"1,996.60","11,979.60","1,557.35",,
SO - 0004911,2/17/2017,132,Distributor,GBP,GUT930,17,5,12,"2,673.30","32,079.60","1,229.72",,
SO - 0006142,2/17/2017,175,Distributor,GBP,GUT930,24,3,7,"1,688.40","11,818.80","1,215.65",,
SO - 0006297,2/17/2017,48,Wholesale,GBP,GUT930,74,5,10,"3,859.20","38,592.00","1,698.05",,
SO - 0008282,2/17/2017,47,Export,GBP,GUT930,68,26,6,"6,130.50","36,783.00","3,310.47",,
SO - 0001431,2/18/2017,37,Distributor,GBP,GUT930,81,26,6,"1,018.40","6,110.40",488.83,,
SO - 0002575,2/18/2017,120,Export,GBP,GUT930,85,26,6,"1,118.90","6,713.40",906.31,,
SO - 0003721,2/18/2017,107,Wholesale,GBP,GUT930,13,26,7,"5,735.20","40,146.40","2,810.25",,
SO - 0007396,2/18/2017,49,Distributor,GBP,GUT930,47,26,8,690.10,"5,520.80",503.77,,
SO - 0008740,2/18/2017,77,Wholesale,GBP,AXW291,31,20,5,"1,098.80","5,494.00",769.16,,
SO - 0008836,2/18/2017,25,Distributor,GBP,GUT930,4,14,6,"3,912.80","23,476.80","1,839.02",,
SO - 0007352,2/19/2017,124,Wholesale,GBP,GUT930,13,22,7,"2,284.70","15,992.90","1,347.97",,
SO - 0008149,2/19/2017,135,Wholesale,GBP,FLR025,32,5,11,"1,688.40","18,572.40",894.85,,
SO - 0008591,2/19/2017,24,Distributor,GBP,AXW291,71,25,9,797.30,"7,175.70",422.57,,
SO - 000271,2/20/2017,161,Wholesale,GBP,GUT930,41,13,12,174.20,"2,090.40",139.36,,
SO - 0002104,2/20/2017,167,Wholesale,GBP,GUT930,56,3,8,"1,735.30","13,882.40","1,370.89",,
SO - 0004115,2/20/2017,80,Distributor,GBP,GUT930,75,26,7,884.40,"6,190.80",610.24,,
SO - 0005392,2/20/2017,2,Wholesale,GBP,GUT930,22,26,5,"1,085.40","5,427.00",835.76,,
SO - 0006629,2/20/2017,96,Distributor,GBP,GUT930,34,18,5,"3,953.00","19,765.00","1,581.20",,
SO - 0009448,2/20/2017,53,Distributor,GBP,FLR025,37,6,9,"2,010.00","18,090.00",884.40,,
SO - 000133,2/21/2017,175,Export,GBP,GUT930,51,2,12,"3,919.50","47,034.00","2,077.34",,
SO - 000923,2/21/2017,77,Wholesale,GBP,GUT930,22,21,10,227.80,"2,278.00",132.12,,
